W_PCT_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,REB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,A_WIN
-0.39399999999999996,-1759,-0.007000000000000006,-0.015000000000000013,-707,-465,-244.0,-169.0,0
-0.39399999999999996,-1759,-0.007000000000000006,-0.015000000000000013,-707,-465,-244.0,-169.0,0
-0.39399999999999996,-1759,-0.007000000000000006,-0.015000000000000013,-707,-465,-244.0,-169.0,0
0.39399999999999996,1759,0.007000000000000006,0.015000000000000013,707,465,244.0,169.0,0
0.39399999999999996,1759,0.007000000000000006,0.015000000000000013,707,465,244.0,169.0,1
0.139,602,0.025999999999999968,0.033999999999999975,197,209,83.0,26.0,0
0.139,602,0.025999999999999968,0.033999999999999975,197,209,83.0,26.0,1
0.139,602,0.025999999999999968,0.033999999999999975,197,209,83.0,26.0,0
-0.139,-602,-0.025999999999999968,-0.033999999999999975,-197,-209,-83.0,-26.0,0
-0.139,-602,-0.025999999999999968,-0.033999999999999975,-197,-209,-83.0,-26.0,0
0.139,602,0.025999999999999968,0.033999999999999975,197,209,83.0,26.0,1
